route,check,severity,detail
/leaderboard,C1,3,"131 words of main content (<150)"
/about,C2,3,"first-200-chars identical across 1341 pages: e.g. /about, /age-calculator, /answers/how-does-stress-affect-life-expectancy, /answers/how-long-will-i-live"
/,T2,3,"title 103 chars (>65): ""Best Age Calculator, Celebrity Birthday Match & Life Expectancy | BornClock - Age & Birthday Calculator"""
/birthstone/june,T3,3,"desc 22 chars (<70)"
/birthstone/march,T3,3,"desc 35 chars (<70)"
/birthstone/may,T3,3,"desc 30 chars (<70)"
/birthstone/november,T3,3,"desc 26 chars (<70)"
/birthstone/october,T3,3,"desc 25 chars (<70)"
/birthstone/september,T3,3,"desc 37 chars (<70)"
/blog/best-foods-to-eat-to-live-longer-longevity-diet,T3,3,"desc 171 chars (>165)"
/blog/community-social-longevity,T3,3,"desc 191 chars (>165)"
/blog/heart-disease-risk-factors-how-age-affects-heart-health,T3,3,"desc 167 chars (>165)"
/blog/life-expectancy-india-complete-guide-2026,T3,3,"desc 167 chars (>165)"
/blog/preventive-health-screening-guide,T3,3,"desc 169 chars (>165)"
/blog/sleep-longevity-science,T3,3,"desc 173 chars (>165)"
/blog/stress-mental-health-longevity,T3,3,"desc 177 chars (>165)"
/born-in,T3,3,"desc 175 chars (>165)"
/born-on/april-1,T3,3,"desc 175 chars (>165)"
/born-on/april-1/india,T3,3,"desc 210 chars (>165)"
/born-on/april-10,T3,3,"desc 170 chars (>165)"
/born-on/april-10/india,T3,3,"desc 204 chars (>165)"
/born-on/april-11,T3,3,"desc 167 chars (>165)"
/born-on/april-11/india,T3,3,"desc 207 chars (>165)"
/born-on/april-12,T3,3,"desc 167 chars (>165)"
/born-on/april-13,T3,3,"desc 185 chars (>165)"
/born-on/april-13/india,T3,3,"desc 195 chars (>165)"
/born-on/april-14,T3,3,"desc 199 chars (>165)"
/born-on/april-14/india,T3,3,"desc 211 chars (>165)"
/born-on/april-15,T3,3,"desc 169 chars (>165)"
/born-on/april-15/india,T3,3,"desc 198 chars (>165)"
/born-on/april-16,T3,3,"desc 168 chars (>165)"
/born-on/april-17/india,T3,3,"desc 202 chars (>165)"
/born-on/april-18,T3,3,"desc 178 chars (>165)"
/born-on/april-18/india,T3,3,"desc 198 chars (>165)"
/born-on/april-19/india,T3,3,"desc 203 chars (>165)"
/born-on/april-2,T3,3,"desc 175 chars (>165)"
/born-on/april-2/india,T3,3,"desc 193 chars (>165)"
/born-on/april-20,T3,3,"desc 170 chars (>165)"
/born-on/april-20/india,T3,3,"desc 205 chars (>165)"
/born-on/april-21/india,T3,3,"desc 206 chars (>165)"
/born-on/april-22,T3,3,"desc 171 chars (>165)"
/born-on/april-22/india,T3,3,"desc 201 chars (>165)"
/born-on/april-23,T3,3,"desc 167 chars (>165)"
/born-on/april-23/india,T3,3,"desc 209 chars (>165)"
/born-on/april-24,T3,3,"desc 175 chars (>165)"
/born-on/april-24/india,T3,3,"desc 201 chars (>165)"
/born-on/april-25,T3,3,"desc 182 chars (>165)"
/born-on/april-25/india,T3,3,"desc 52 chars (<70)"
/born-on/april-26,T3,3,"desc 170 chars (>165)"
/born-on/april-26/india,T3,3,"desc 220 chars (>165)"
/born-on/april-27,T3,3,"desc 205 chars (>165)"
/born-on/april-27/india,T3,3,"desc 207 chars (>165)"
/born-on/april-28/india,T3,3,"desc 207 chars (>165)"
/born-on/april-29/india,T3,3,"desc 198 chars (>165)"
/born-on/april-3/india,T3,3,"desc 197 chars (>165)"
/born-on/april-30,T3,3,"desc 186 chars (>165)"
/born-on/april-30/india,T3,3,"desc 198 chars (>165)"
/born-on/april-4,T3,3,"desc 171 chars (>165)"
/born-on/april-4/india,T3,3,"desc 191 chars (>165)"
/born-on/april-5/india,T3,3,"desc 203 chars (>165)"
/born-on/april-7,T3,3,"desc 170 chars (>165)"
/born-on/april-7/india,T3,3,"desc 206 chars (>165)"
/born-on/april-8/india,T3,3,"desc 197 chars (>165)"
/born-on/april-9,T3,3,"desc 180 chars (>165)"
/born-on/april-9/india,T3,3,"desc 204 chars (>165)"
/born-on/august-1,T3,3,"desc 186 chars (>165)"
/born-on/august-1/india,T3,3,"desc 208 chars (>165)"
/born-on/august-10,T3,3,"desc 174 chars (>165)"
/born-on/august-10/india,T3,3,"desc 198 chars (>165)"
/born-on/august-11,T3,3,"desc 167 chars (>165)"
/born-on/august-11/india,T3,3,"desc 203 chars (>165)"
/born-on/august-12,T3,3,"desc 172 chars (>165)"
/born-on/august-12/india,T3,3,"desc 193 chars (>165)"
/born-on/august-13,T3,3,"desc 170 chars (>165)"
/born-on/august-13/india,T3,3,"desc 206 chars (>165)"
/born-on/august-14/india,T3,3,"desc 201 chars (>165)"
/born-on/august-15/india,T3,3,"desc 210 chars (>165)"
/born-on/august-16/india,T3,3,"desc 206 chars (>165)"
/born-on/august-17/india,T3,3,"desc 202 chars (>165)"
/born-on/august-18,T3,3,"desc 178 chars (>165)"
/born-on/august-18/india,T3,3,"desc 201 chars (>165)"
/born-on/august-19/india,T3,3,"desc 201 chars (>165)"
/born-on/august-2,T3,3,"desc 52 chars (<70)"
/born-on/august-2/india,T3,3,"desc 205 chars (>165)"
/born-on/august-20,T3,3,"desc 173 chars (>165)"
/born-on/august-20/india,T3,3,"desc 208 chars (>165)"
/born-on/august-21/india,T3,3,"desc 198 chars (>165)"
/born-on/august-22,T3,3,"desc 166 chars (>165)"
/born-on/august-23,T3,3,"desc 171 chars (>165)"
/born-on/august-23/india,T3,3,"desc 199 chars (>165)"
/born-on/august-24,T3,3,"desc 171 chars (>165)"
/born-on/august-24/india,T3,3,"desc 198 chars (>165)"
/born-on/august-25,T3,3,"desc 177 chars (>165)"
/born-on/august-25/india,T3,3,"desc 198 chars (>165)"
/born-on/august-26,T3,3,"desc 176 chars (>165)"
/born-on/august-26/india,T3,3,"desc 211 chars (>165)"
/born-on/august-27,T3,3,"desc 188 chars (>165)"
/born-on/august-27/india,T3,3,"desc 196 chars (>165)"
/born-on/august-28,T3,3,"desc 187 chars (>165)"
/born-on/august-28/india,T3,3,"desc 203 chars (>165)"
/born-on/august-29,T3,3,"desc 182 chars (>165)"
/born-on/august-29/india,T3,3,"desc 208 chars (>165)"
/born-on/august-3,T3,3,"desc 170 chars (>165)"
/born-on/august-3/india,T3,3,"desc 201 chars (>165)"
/born-on/august-30,T3,3,"desc 179 chars (>165)"
/born-on/august-30/india,T3,3,"desc 204 chars (>165)"
/born-on/august-31,T3,3,"desc 177 chars (>165)"
/born-on/august-31/india,T3,3,"desc 204 chars (>165)"
/born-on/august-4/india,T3,3,"desc 196 chars (>165)"
/born-on/august-5,T3,3,"desc 173 chars (>165)"
/born-on/august-5/india,T3,3,"desc 67 chars (<70)"
/born-on/august-6,T3,3,"desc 169 chars (>165)"
/born-on/august-6/india,T3,3,"desc 205 chars (>165)"
/born-on/august-7/india,T3,3,"desc 213 chars (>165)"
/born-on/august-8,T3,3,"desc 167 chars (>165)"
/born-on/august-8/india,T3,3,"desc 204 chars (>165)"
/born-on/august-9/india,T3,3,"desc 204 chars (>165)"
/born-on/december-1,T3,3,"desc 190 chars (>165)"
/born-on/december-1/india,T3,3,"desc 200 chars (>165)"
/born-on/december-10,T3,3,"desc 188 chars (>165)"
/born-on/december-10/india,T3,3,"desc 211 chars (>165)"
/born-on/december-11,T3,3,"desc 186 chars (>165)"
/born-on/december-11/india,T3,3,"desc 206 chars (>165)"
/born-on/december-12,T3,3,"desc 185 chars (>165)"
/born-on/december-12/india,T3,3,"desc 207 chars (>165)"
/born-on/december-13,T3,3,"desc 181 chars (>165)"
/born-on/december-13/india,T3,3,"desc 225 chars (>165)"
/born-on/december-14,T3,3,"desc 175 chars (>165)"
/born-on/december-14/india,T3,3,"desc 208 chars (>165)"
/born-on/december-15,T3,3,"desc 178 chars (>165)"
/born-on/december-15/india,T3,3,"desc 205 chars (>165)"
/born-on/december-16,T3,3,"desc 184 chars (>165)"
/born-on/december-16/india,T3,3,"desc 200 chars (>165)"
/born-on/december-17,T3,3,"desc 174 chars (>165)"
/born-on/december-17/india,T3,3,"desc 213 chars (>165)"
/born-on/december-18,T3,3,"desc 174 chars (>165)"
/born-on/december-18/india,T3,3,"desc 197 chars (>165)"
/born-on/december-19,T3,3,"desc 178 chars (>165)"
/born-on/december-19/india,T3,3,"desc 202 chars (>165)"
/born-on/december-2,T3,3,"desc 174 chars (>165)"
/born-on/december-2/india,T3,3,"desc 204 chars (>165)"
/born-on/december-20,T3,3,"desc 175 chars (>165)"
/born-on/december-20/india,T3,3,"desc 203 chars (>165)"
/born-on/december-21,T3,3,"desc 185 chars (>165)"
/born-on/december-21/india,T3,3,"desc 201 chars (>165)"
/born-on/december-22,T3,3,"desc 178 chars (>165)"
/born-on/december-22/india,T3,3,"desc 200 chars (>165)"
/born-on/december-23,T3,3,"desc 182 chars (>165)"
/born-on/december-23/india,T3,3,"desc 199 chars (>165)"
/born-on/december-24,T3,3,"desc 178 chars (>165)"
/born-on/december-24/india,T3,3,"desc 208 chars (>165)"
/born-on/december-25/india,T3,3,"desc 198 chars (>165)"
/born-on/december-26,T3,3,"desc 166 chars (>165)"
/born-on/december-26/india,T3,3,"desc 201 chars (>165)"
/born-on/december-27,T3,3,"desc 179 chars (>165)"
/born-on/december-28,T3,3,"desc 167 chars (>165)"
/born-on/december-28/india,T3,3,"desc 202 chars (>165)"
/born-on/december-29,T3,3,"desc 175 chars (>165)"
/born-on/december-29/india,T3,3,"desc 198 chars (>165)"
/born-on/december-3,T3,3,"desc 175 chars (>165)"
/born-on/december-3/india,T3,3,"desc 211 chars (>165)"
/born-on/december-30,T3,3,"desc 177 chars (>165)"
/born-on/december-30/india,T3,3,"desc 226 chars (>165)"
/born-on/december-31,T3,3,"desc 173 chars (>165)"
/born-on/december-31/india,T3,3,"desc 211 chars (>165)"
/born-on/december-4,T3,3,"desc 181 chars (>165)"
/born-on/december-4/india,T3,3,"desc 203 chars (>165)"
/born-on/december-5,T3,3,"desc 180 chars (>165)"
/born-on/december-5/india,T3,3,"desc 221 chars (>165)"
/born-on/december-6,T3,3,"desc 184 chars (>165)"
/born-on/december-6/india,T3,3,"desc 190 chars (>165)"
/born-on/december-7,T3,3,"desc 186 chars (>165)"
/born-on/december-8,T3,3,"desc 174 chars (>165)"
/born-on/december-8/india,T3,3,"desc 199 chars (>165)"
/born-on/december-9,T3,3,"desc 177 chars (>165)"
/born-on/december-9/india,T3,3,"desc 194 chars (>165)"
/born-on/february-1,T3,3,"desc 169 chars (>165)"
/born-on/february-1/india,T3,3,"desc 200 chars (>165)"
/born-on/february-10,T3,3,"desc 178 chars (>165)"
/born-on/february-10/india,T3,3,"desc 212 chars (>165)"
/born-on/february-11,T3,3,"desc 168 chars (>165)"
/born-on/february-11/india,T3,3,"desc 203 chars (>165)"
/born-on/february-12,T3,3,"desc 177 chars (>165)"
/born-on/february-12/india,T3,3,"desc 218 chars (>165)"
/born-on/february-13,T3,3,"desc 191 chars (>165)"
/born-on/february-13/india,T3,3,"desc 207 chars (>165)"
/born-on/february-14,T3,3,"desc 184 chars (>165)"
/born-on/february-14/india,T3,3,"desc 207 chars (>165)"
/born-on/february-15,T3,3,"desc 187 chars (>165)"
/born-on/february-15/india,T3,3,"desc 209 chars (>165)"
/born-on/february-16,T3,3,"desc 169 chars (>165)"
/born-on/february-17,T3,3,"desc 169 chars (>165)"
/born-on/february-17/india,T3,3,"desc 204 chars (>165)"
/born-on/february-18/india,T3,3,"desc 211 chars (>165)"
/born-on/february-19,T3,3,"desc 184 chars (>165)"
/born-on/february-19/india,T3,3,"desc 215 chars (>165)"
/born-on/february-2/india,T3,3,"desc 202 chars (>165)"
/born-on/february-20,T3,3,"desc 168 chars (>165)"
/born-on/february-20/india,T3,3,"desc 205 chars (>165)"
/born-on/february-21,T3,3,"desc 173 chars (>165)"
/born-on/february-22,T3,3,"desc 210 chars (>165)"
/born-on/february-22/india,T3,3,"desc 210 chars (>165)"
/born-on/february-23/india,T3,3,"desc 216 chars (>165)"
/born-on/february-24,T3,3,"desc 167 chars (>165)"
/born-on/february-24/india,T3,3,"desc 232 chars (>165)"
/born-on/february-25,T3,3,"desc 177 chars (>165)"
/born-on/february-25/india,T3,3,"desc 195 chars (>165)"
/born-on/february-26,T3,3,"desc 177 chars (>165)"
/born-on/february-26/india,T3,3,"desc 206 chars (>165)"
/born-on/february-27,T3,3,"desc 175 chars (>165)"
/born-on/february-28,T3,3,"desc 179 chars (>165)"
/born-on/february-28/india,T3,3,"desc 196 chars (>165)"
/born-on/february-29,T3,3,"desc 173 chars (>165)"
/born-on/february-3,T3,3,"desc 168 chars (>165)"
/born-on/february-3/india,T3,3,"desc 213 chars (>165)"
/born-on/february-4,T3,3,"desc 172 chars (>165)"
/born-on/february-4/india,T3,3,"desc 210 chars (>165)"
/born-on/february-5,T3,3,"desc 173 chars (>165)"
/born-on/february-5/india,T3,3,"desc 219 chars (>165)"
/born-on/february-6,T3,3,"desc 176 chars (>165)"
/born-on/february-6/india,T3,3,"desc 212 chars (>165)"
/born-on/february-7,T3,3,"desc 175 chars (>165)"
/born-on/february-7/india,T3,3,"desc 211 chars (>165)"
/born-on/february-8,T3,3,"desc 169 chars (>165)"
/born-on/february-8/india,T3,3,"desc 206 chars (>165)"
/born-on/february-9,T3,3,"desc 184 chars (>165)"
/born-on/february-9/india,T3,3,"desc 202 chars (>165)"
/born-on/january-1,T3,3,"desc 188 chars (>165)"
/born-on/january-1/india,T3,3,"desc 197 chars (>165)"
/born-on/january-10,T3,3,"desc 173 chars (>165)"
/born-on/january-10/india,T3,3,"desc 205 chars (>165)"
/born-on/january-11,T3,3,"desc 175 chars (>165)"
/born-on/january-11/india,T3,3,"desc 211 chars (>165)"
/born-on/january-12,T3,3,"desc 171 chars (>165)"
/born-on/january-12/india,T3,3,"desc 216 chars (>165)"
/born-on/january-13,T3,3,"desc 172 chars (>165)"
/born-on/january-13/india,T3,3,"desc 200 chars (>165)"
/born-on/january-14,T3,3,"desc 179 chars (>165)"
/born-on/january-14/india,T3,3,"desc 207 chars (>165)"
/born-on/january-15,T3,3,"desc 184 chars (>165)"
/born-on/january-15/india,T3,3,"desc 198 chars (>165)"
/born-on/january-16,T3,3,"desc 175 chars (>165)"
/born-on/january-16/india,T3,3,"desc 201 chars (>165)"
/born-on/january-17,T3,3,"desc 173 chars (>165)"
/born-on/january-17/india,T3,3,"desc 200 chars (>165)"
/born-on/january-18,T3,3,"desc 178 chars (>165)"
/born-on/january-18/india,T3,3,"desc 197 chars (>165)"
/born-on/january-19,T3,3,"desc 170 chars (>165)"
/born-on/january-19/india,T3,3,"desc 205 chars (>165)"
/born-on/january-2,T3,3,"desc 194 chars (>165)"
/born-on/january-2/india,T3,3,"desc 245 chars (>165)"
/born-on/january-20,T3,3,"desc 177 chars (>165)"
/born-on/january-20/india,T3,3,"desc 214 chars (>165)"
/born-on/january-21,T3,3,"desc 167 chars (>165)"
/born-on/january-21/india,T3,3,"desc 205 chars (>165)"
/born-on/january-22,T3,3,"desc 183 chars (>165)"
/born-on/january-22/india,T3,3,"desc 208 chars (>165)"
/born-on/january-23,T3,3,"desc 166 chars (>165)"
/born-on/january-23/india,T3,3,"desc 209 chars (>165)"
/born-on/january-24,T3,3,"desc 175 chars (>165)"
/born-on/january-24/india,T3,3,"desc 199 chars (>165)"
/born-on/january-25,T3,3,"desc 179 chars (>165)"
/born-on/january-25/india,T3,3,"desc 203 chars (>165)"
/born-on/january-26,T3,3,"desc 179 chars (>165)"
/born-on/january-26/india,T3,3,"desc 197 chars (>165)"
/born-on/january-27,T3,3,"desc 202 chars (>165)"
/born-on/january-27/india,T3,3,"desc 198 chars (>165)"
/born-on/january-28,T3,3,"desc 173 chars (>165)"
/born-on/january-28/india,T3,3,"desc 203 chars (>165)"
/born-on/january-29,T3,3,"desc 175 chars (>165)"
/born-on/january-29/india,T3,3,"desc 207 chars (>165)"
/born-on/january-3,T3,3,"desc 180 chars (>165)"
/born-on/january-3/india,T3,3,"desc 201 chars (>165)"
/born-on/january-30,T3,3,"desc 189 chars (>165)"
/born-on/january-30/india,T3,3,"desc 208 chars (>165)"
/born-on/january-31,T3,3,"desc 184 chars (>165)"
/born-on/january-31/india,T3,3,"desc 201 chars (>165)"
/born-on/january-4,T3,3,"desc 169 chars (>165)"
/born-on/january-4/india,T3,3,"desc 202 chars (>165)"
/born-on/january-5,T3,3,"desc 172 chars (>165)"
/born-on/january-5/india,T3,3,"desc 215 chars (>165)"
/born-on/january-6,T3,3,"desc 172 chars (>165)"
/born-on/january-6/india,T3,3,"desc 200 chars (>165)"
/born-on/january-7,T3,3,"desc 175 chars (>165)"
/born-on/january-7/india,T3,3,"desc 198 chars (>165)"
/born-on/january-8,T3,3,"desc 171 chars (>165)"
/born-on/january-8/india,T3,3,"desc 193 chars (>165)"
/born-on/january-9,T3,3,"desc 178 chars (>165)"
/born-on/january-9/india,T3,3,"desc 208 chars (>165)"
/born-on/july-1,T3,3,"desc 183 chars (>165)"
/born-on/july-1/india,T3,3,"desc 214 chars (>165)"
/born-on/july-10,T3,3,"desc 168 chars (>165)"
/born-on/july-10/india,T3,3,"desc 200 chars (>165)"
/born-on/july-11,T3,3,"desc 174 chars (>165)"
/born-on/july-11/india,T3,3,"desc 194 chars (>165)"
/born-on/july-12,T3,3,"desc 174 chars (>165)"
/born-on/july-12/india,T3,3,"desc 202 chars (>165)"
/born-on/july-13/india,T3,3,"desc 199 chars (>165)"
/born-on/july-15,T3,3,"desc 166 chars (>165)"
/born-on/july-15/india,T3,3,"desc 201 chars (>165)"
/born-on/july-16/india,T3,3,"desc 198 chars (>165)"
/born-on/july-17,T3,3,"desc 169 chars (>165)"
/born-on/july-17/india,T3,3,"desc 196 chars (>165)"
/born-on/july-18,T3,3,"desc 178 chars (>165)"
/born-on/july-18/india,T3,3,"desc 205 chars (>165)"
/born-on/july-19,T3,3,"desc 171 chars (>165)"
/born-on/july-19/india,T3,3,"desc 207 chars (>165)"
/born-on/july-2,T3,3,"desc 167 chars (>165)"
/born-on/july-20/india,T3,3,"desc 200 chars (>165)"
/born-on/july-21,T3,3,"desc 173 chars (>165)"
/born-on/july-21/india,T3,3,"desc 205 chars (>165)"
/born-on/july-22,T3,3,"desc 170 chars (>165)"
/born-on/july-22/india,T3,3,"desc 195 chars (>165)"
/born-on/july-23,T3,3,"desc 177 chars (>165)"
/born-on/july-23/india,T3,3,"desc 198 chars (>165)"
/born-on/july-24,T3,3,"desc 170 chars (>165)"
/born-on/july-24/india,T3,3,"desc 194 chars (>165)"
/born-on/july-25,T3,3,"desc 170 chars (>165)"
/born-on/july-25/india,T3,3,"desc 213 chars (>165)"
/born-on/july-26,T3,3,"desc 167 chars (>165)"
/born-on/july-26/india,T3,3,"desc 206 chars (>165)"
/born-on/july-27/india,T3,3,"desc 195 chars (>165)"
/born-on/july-28/india,T3,3,"desc 195 chars (>165)"
/born-on/july-29,T3,3,"desc 170 chars (>165)"
/born-on/july-29/india,T3,3,"desc 210 chars (>165)"
/born-on/july-3,T3,3,"desc 167 chars (>165)"
/born-on/july-3/india,T3,3,"desc 204 chars (>165)"
/born-on/july-30,T3,3,"desc 172 chars (>165)"
/born-on/july-30/india,T3,3,"desc 188 chars (>165)"
/born-on/july-31/india,T3,3,"desc 194 chars (>165)"
/born-on/july-4,T3,3,"desc 176 chars (>165)"
/born-on/july-4/india,T3,3,"desc 202 chars (>165)"
/born-on/july-5,T3,3,"desc 166 chars (>165)"
/born-on/july-5/india,T3,3,"desc 198 chars (>165)"
/born-on/july-6/india,T3,3,"desc 208 chars (>165)"
/born-on/july-7,T3,3,"desc 169 chars (>165)"
/born-on/july-7/india,T3,3,"desc 202 chars (>165)"
/born-on/july-8,T3,3,"desc 181 chars (>165)"
/born-on/july-8/india,T3,3,"desc 192 chars (>165)"
/born-on/july-9/india,T3,3,"desc 199 chars (>165)"
/born-on/june-1,T3,3,"desc 66 chars (<70)"
/born-on/june-1/india,T3,3,"desc 193 chars (>165)"
/born-on/june-10,T3,3,"desc 169 chars (>165)"
/born-on/june-10/india,T3,3,"desc 203 chars (>165)"
/born-on/june-11,T3,3,"desc 168 chars (>165)"
/born-on/june-11/india,T3,3,"desc 206 chars (>165)"
/born-on/june-12,T3,3,"desc 166 chars (>165)"
/born-on/june-12/india,T3,3,"desc 194 chars (>165)"
/born-on/june-13,T3,3,"desc 177 chars (>165)"
/born-on/june-13/india,T3,3,"desc 195 chars (>165)"
/born-on/june-14,T3,3,"desc 177 chars (>165)"
/born-on/june-14/india,T3,3,"desc 197 chars (>165)"
/born-on/june-15/india,T3,3,"desc 202 chars (>165)"
/born-on/june-16,T3,3,"desc 182 chars (>165)"
/born-on/june-16/india,T3,3,"desc 208 chars (>165)"
/born-on/june-17,T3,3,"desc 168 chars (>165)"
/born-on/june-17/india,T3,3,"desc 197 chars (>165)"
/born-on/june-18/india,T3,3,"desc 196 chars (>165)"
/born-on/june-19,T3,3,"desc 169 chars (>165)"
/born-on/june-19/india,T3,3,"desc 200 chars (>165)"
/born-on/june-2,T3,3,"desc 175 chars (>165)"
/born-on/june-2/india,T3,3,"desc 191 chars (>165)"
/born-on/june-20,T3,3,"desc 169 chars (>165)"
/born-on/june-20/india,T3,3,"desc 198 chars (>165)"
/born-on/june-21,T3,3,"desc 171 chars (>165)"
/born-on/june-21/india,T3,3,"desc 210 chars (>165)"
/born-on/june-22,T3,3,"desc 172 chars (>165)"
/born-on/june-22/india,T3,3,"desc 185 chars (>165)"
/born-on/june-23,T3,3,"desc 169 chars (>165)"
/born-on/june-23/india,T3,3,"desc 197 chars (>165)"
/born-on/june-24,T3,3,"desc 172 chars (>165)"
/born-on/june-24/india,T3,3,"desc 195 chars (>165)"
/born-on/june-25,T3,3,"desc 170 chars (>165)"
/born-on/june-25/india,T3,3,"desc 214 chars (>165)"
/born-on/june-26,T3,3,"desc 186 chars (>165)"
/born-on/june-26/india,T3,3,"desc 204 chars (>165)"
/born-on/june-27,T3,3,"desc 172 chars (>165)"
/born-on/june-27/india,T3,3,"desc 214 chars (>165)"
/born-on/june-28,T3,3,"desc 173 chars (>165)"
/born-on/june-28/india,T3,3,"desc 204 chars (>165)"
/born-on/june-29,T3,3,"desc 190 chars (>165)"
/born-on/june-29/india,T3,3,"desc 213 chars (>165)"
/born-on/june-3/india,T3,3,"desc 200 chars (>165)"
/born-on/june-30/india,T3,3,"desc 214 chars (>165)"
/born-on/june-4,T3,3,"desc 166 chars (>165)"
/born-on/june-4/india,T3,3,"desc 198 chars (>165)"
/born-on/june-5,T3,3,"desc 179 chars (>165)"
/born-on/june-5/india,T3,3,"desc 195 chars (>165)"
/born-on/june-6,T3,3,"desc 169 chars (>165)"
/born-on/june-6/india,T3,3,"desc 193 chars (>165)"
/born-on/june-7/india,T3,3,"desc 203 chars (>165)"
/born-on/june-8,T3,3,"desc 169 chars (>165)"
/born-on/june-8/india,T3,3,"desc 199 chars (>165)"
/born-on/june-9,T3,3,"desc 170 chars (>165)"
/born-on/june-9/india,T3,3,"desc 195 chars (>165)"
/born-on/march-1,T3,3,"desc 174 chars (>165)"
/born-on/march-1/india,T3,3,"desc 192 chars (>165)"
/born-on/march-10,T3,3,"desc 174 chars (>165)"
/born-on/march-10/india,T3,3,"desc 214 chars (>165)"
/born-on/march-11,T3,3,"desc 171 chars (>165)"
/born-on/march-12/india,T3,3,"desc 195 chars (>165)"
/born-on/march-13,T3,3,"desc 184 chars (>165)"
/born-on/march-13/india,T3,3,"desc 195 chars (>165)"
/born-on/march-14,T3,3,"desc 180 chars (>165)"
/born-on/march-14/india,T3,3,"desc 206 chars (>165)"
/born-on/march-15/india,T3,3,"desc 202 chars (>165)"
/born-on/march-16,T3,3,"desc 173 chars (>165)"
/born-on/march-16/india,T3,3,"desc 199 chars (>165)"
/born-on/march-17,T3,3,"desc 178 chars (>165)"
/born-on/march-17/india,T3,3,"desc 207 chars (>165)"
/born-on/march-18,T3,3,"desc 180 chars (>165)"
/born-on/march-18/india,T3,3,"desc 199 chars (>165)"
/born-on/march-19,T3,3,"desc 171 chars (>165)"
/born-on/march-2,T3,3,"desc 176 chars (>165)"
/born-on/march-2/india,T3,3,"desc 198 chars (>165)"
/born-on/march-20,T3,3,"desc 177 chars (>165)"
/born-on/march-20/india,T3,3,"desc 199 chars (>165)"
/born-on/march-21,T3,3,"desc 167 chars (>165)"
/born-on/march-21/india,T3,3,"desc 208 chars (>165)"
/born-on/march-22,T3,3,"desc 187 chars (>165)"
/born-on/march-23/india,T3,3,"desc 204 chars (>165)"
/born-on/march-24,T3,3,"desc 177 chars (>165)"
/born-on/march-25,T3,3,"desc 167 chars (>165)"
/born-on/march-25/india,T3,3,"desc 199 chars (>165)"
/born-on/march-26,T3,3,"desc 167 chars (>165)"
/born-on/march-26/india,T3,3,"desc 205 chars (>165)"
/born-on/march-27,T3,3,"desc 169 chars (>165)"
/born-on/march-27/india,T3,3,"desc 198 chars (>165)"
/born-on/march-28/india,T3,3,"desc 201 chars (>165)"
/born-on/march-29/india,T3,3,"desc 189 chars (>165)"
/born-on/march-3,T3,3,"desc 172 chars (>165)"
/born-on/march-3/india,T3,3,"desc 203 chars (>165)"
/born-on/march-30,T3,3,"desc 168 chars (>165)"
/born-on/march-30/india,T3,3,"desc 190 chars (>165)"
/born-on/march-31,T3,3,"desc 174 chars (>165)"
/born-on/march-31/india,T3,3,"desc 198 chars (>165)"
/born-on/march-4,T3,3,"desc 179 chars (>165)"
/born-on/march-4/india,T3,3,"desc 204 chars (>165)"
/born-on/march-5,T3,3,"desc 173 chars (>165)"
/born-on/march-5/india,T3,3,"desc 203 chars (>165)"
/born-on/march-6,T3,3,"desc 189 chars (>165)"
/born-on/march-7,T3,3,"desc 180 chars (>165)"
/born-on/march-7/india,T3,3,"desc 215 chars (>165)"
/born-on/march-8/india,T3,3,"desc 206 chars (>165)"
/born-on/march-9/india,T3,3,"desc 202 chars (>165)"
/born-on/may-1,T3,3,"desc 208 chars (>165)"
/born-on/may-1/india,T3,3,"desc 196 chars (>165)"
/born-on/may-10/india,T3,3,"desc 202 chars (>165)"
/born-on/may-11,T3,3,"desc 168 chars (>165)"
/born-on/may-11/india,T3,3,"desc 198 chars (>165)"
/born-on/may-12,T3,3,"desc 183 chars (>165)"
/born-on/may-12/india,T3,3,"desc 199 chars (>165)"
/born-on/may-13,T3,3,"desc 178 chars (>165)"
/born-on/may-13/india,T3,3,"desc 221 chars (>165)"
/born-on/may-14,T3,3,"desc 168 chars (>165)"
/born-on/may-14/india,T3,3,"desc 196 chars (>165)"
/born-on/may-15,T3,3,"desc 178 chars (>165)"
/born-on/may-15/india,T3,3,"desc 197 chars (>165)"
/born-on/may-16/india,T3,3,"desc 201 chars (>165)"
/born-on/may-17/india,T3,3,"desc 201 chars (>165)"
/born-on/may-18,T3,3,"desc 168 chars (>165)"
/born-on/may-18/india,T3,3,"desc 201 chars (>165)"
/born-on/may-19/india,T3,3,"desc 211 chars (>165)"
/born-on/may-2,T3,3,"desc 172 chars (>165)"
/born-on/may-2/india,T3,3,"desc 212 chars (>165)"
/born-on/may-20,T3,3,"desc 171 chars (>165)"
/born-on/may-20/india,T3,3,"desc 205 chars (>165)"
/born-on/may-21/india,T3,3,"desc 210 chars (>165)"
/born-on/may-22,T3,3,"desc 172 chars (>165)"
/born-on/may-22/india,T3,3,"desc 204 chars (>165)"
/born-on/may-23/india,T3,3,"desc 209 chars (>165)"
/born-on/may-24/india,T3,3,"desc 201 chars (>165)"
/born-on/may-25,T3,3,"desc 170 chars (>165)"
/born-on/may-25/india,T3,3,"desc 197 chars (>165)"
/born-on/may-26,T3,3,"desc 169 chars (>165)"
/born-on/may-26/india,T3,3,"desc 192 chars (>165)"
