id,name,nationality_code
21107,"Murray Perahia",
21108,"John Tate",
21109,"Jon Krakauer",
21110,"Manuel Amoros",
21111,"Maximilian Sforza",
21112,"Delfim Moreira",
21113,"Larry Holmes",
21114,"Ōgimachi",
21115,"Enrico Chiesa",
21116,"Roman Eremenko",
21117,"Sjón",
21118,"Sander Boschker",
21119,"Petar Zhekov",
21120,"Richard Serra",
21121,"Kilij Arslan I",
21122,"Nenê",
21123,"Keith Mitchell",
21124,"Raymond Williams",
21125,"Clement Greenberg",
21126,"Woody Herman",
21127,"Victor Mature",
21128,"Sverker I of Sweden",
21129,"Marko Marulić",
21130,"Michael Ironside",
21131,"Pauline Kael",
21132,"Raimondo Montecuccoli",
21133,"Allen Newell",
21134,"Alexandra Breckenridge",
21135,"Inna Churikova",
21136,"Joseph Mazzello",
21137,"Ivan Tričkovski",
21138,"Nicolas-Claude Fabri de Peiresc",
21139,"Yuri Averbakh",
21140,"Majed Abdullah",
21141,"George Cohen",
21142,"Steven Defour",
21143,"Paolo Giordano",
21144,"Grigori Chukhrai",
21145,"Gary Player",
21146,"Hannah Höch",
21147,"Amos Bronson Alcott",
21148,"Michaël Guigou",
21149,"Marcos Evangelista Pérez Jiménez",
21150,"Alfredo Foni",
21151,"Ilya Ilf",
21152,"Pepe",
21153,"Tina Modotti",
21154,"Walter Bradford Cannon",
21155,"Yesugei",
21156,"Bei Dao",
21157,"Jeremy Irvine",
21158,"Roque Máspoli",
21159,"Antonio Starabba di Rudinì",
21160,"Chris Hansen",
21161,"Ji Chang-wook",
21162,"Shirō Ishii",
21163,"Passenger",
21164,"Tarik Elyounoussi",
21165,"Michael Kelly",
21166,"Jimmy Buffett",
21167,"George Johnstone Stoney",
21168,"Tony Kushner",
21169,"Blanche II of Navarre",
21170,"Mrinal Sen",IN
21171,"Maria Guleghina",
21172,"Lazar Marković",
21173,"Finn Bálor",
21174,"Maximilian Arnold",
21175,"Dennis Praet",
21176,"Diafra Sakho",
21177,"Haruma Miura",
21178,"Akbar Shah II",
21179,"Amy Jackson",
21180,"Faten Hamama",
21181,"Konstantin Ushinsky",
21182,"Rakhee Gulzar",
21183,"Jaswant Singh",IN
21184,"Fahad Al-Muwallad",
21185,"Siriporn Ampaipong",
21186,"Eddie Howe",
21187,"DeAndre Yedlin",
21188,"Lu Han",
21189,"Mai Kyokawa",
21190,"Fernando Pacheco Flores",
21191,"Avril Haines",
21192,"Rick Karsdorp",
21193,"Serhat",
21194,"Taneti Maamau",
21195,"Mayu Sasaki",
21196,"Rashmika Mandanna",IN
21197,"Sasa Kalajdzic",
21198,"Shiho Tomari",
21199,"Zakaria Aboukhlal",
21200,"Rose Christiane Raponda",
21201,"Ion Chicu",
21202,"Fabrizio Romano",
21203,"Ice Spice",
21204,"Sean Dyche",
21205,"Fritz Perls",
21206,"Fredi Bobic",
21207,"Eugène Joseph Delporte",
21208,"Hermann Schlegel",
21209,"Johannes Trithemius",
21210,"Oliver Riedel",
21211,"Leo Frobenius",
21212,"Susie Essman",
21213,"Carl Ludwig Siegel",
21214,"Andrea Bowen",
21215,"Yehuda Amichai",
21216,"Wilhelm Schickard",
21217,"Ulrich von Wilamowitz-Moellendorff",
21218,"Stanislaw Tillich",
21219,"Edwin Arnold",
21220,"E. F. Schumacher",
21221,"Jeroen Krabbé",
21222,"Manolo Gabbiadini",
21223,"Mumia Abu-Jamal",
21224,"Anne of Austria, Queen of Poland",
21225,"William Sadler",
21226,"Louis IV, Grand Duke of Hesse",
21227,"Zbigniew Preisner",
21228,"Rose Kennedy",
21229,"François Gérard",
21230,"Caroline of Baden",
21231,"Chris Marker",
21232,"Diana Hayden",
21233,"Ignacio Zoco",
21234,"Pauley Perrette",
21235,"Darya Klishina",
21236,"Wade Barrett",
21237,"Ágnes Szávay",
21238,"Odetta",
21239,"Mylène Demongeot",
21240,"Heather O'Rourke",
21241,"Hella Haasse",
21242,"Laura Vandervoort",
21243,"Yasuhiro Yamashita",
21244,"Jessy Matador",
21245,"Janice Dickinson",
21246,"Lucretia Garfield",
21247,"Shunichi Ikenoue",
21248,"Bonne de Luxembourg",
21249,"Brenda Vaccaro",
21250,"Ruth Beitia",
21251,"Melissa Etheridge",
21252,"Henry Paulson",
21253,"Jacopo della Quercia",
21254,"Henri Dutilleux",
21255,"Jan Garbarek",
21256,"Max Martin",
21257,"Michael Howard",
21258,"Phil Anselmo",
21259,"Pete Doherty",
21260,"Vurnon Anita",
21261,"Jean-Baptiste Bagaza",
21262,"Charlotte Cooper",
21263,"Marie-Aglaë, Princess of Lichtenstein",
21264,"Christie Brinkley",
21265,"Louis Renault",
21266,"Johan Vonlanthen",
21267,"Jared Borgetti",
21268,"Jamie Redknapp",
21269,"Johann Olav Koss",
21270,"Jerry Fodor",
21271,"Johnny Haynes",
21272,"Bugsy Siegel",
21273,"Bernard Berenson",
21274,"Moussa Dadis Camara",
21275,"Mohamed Boudiaf",
21276,"Scott Brown",
21277,"Manco Inca",
21278,"Wim Kieft",
21279,"Jock Stein",
21280,"Ferdinand II of León",
21281,"Radu Vasile",
21282,"Wes Montgomery",
21283,"Lon Chaney Jr.",
21284,"Antonio del Pollaiuolo",
21285,"Karel Jaromír Erben",
21286,"Khamtai Siphandon",
21287,"Denys Harmash",
21288,"Dennis Haysbert",
21289,"Huey P. Newton",
21290,"John Bruton",
21291,"Bebé",
21292,"Sonny Anderson",
21293,"Stefano Mauri",
21294,"Carlo Crivelli",
21295,"Meindert Hobbema",
21296,"Sebastian Cabot",
21297,"Gerald Gardner",
21298,"Paul Halmos",
21299,"Red Auerbach",
21300,"Robin Cook",
21301,"Mark Woodforde",
21302,"Steve Kloves",
21303,"Paul Desmond",
21304,"Hiroshi Yamauchi",
21305,"Apichatpong Weerasethakul",
21306,"Tito Gobbi",
21307,"Clarence Brown",
21308,"Gian Galeazzo Visconti",
21309,"Willem Frederik Hermans",
21310,"Ken Hensley",
21311,"Fujiwara no Teika",
21312,"António Damásio",
21313,"Paul Miki",
21314,"Charles Alexandre de Calonne",
21315,"Yury Olesha",
21316,"Ryan Kwanten",
21317,"Maya Deren",
21318,"Yuri Knorozov",
21319,"Marianne von Werefkin",
21320,"Emlyn Hughes",
21321,"Richard Shelby",
21322,"Desi Arnaz",
21323,"Indira Varma",
21324,"Sarit Hadad",
21325,"Rupert Graves",
21326,"Jesse Tyler Ferguson",
21327,"Seymour Hersh",
21328,"Joachim Streich",
21329,"Amin Younes",
21330,"Riek Machar",
21331,"Thibaut Pinot",
21332,"JaVale McGee",
21333,"Jerzy Kawalerowicz",
21334,"Stjepan Filipović",
21335,"Ty Cobb",
21336,"Lusine Zakaryan",
21337,"Mike Connors",
21338,"Samira Said",
21339,"Edmund Kemper",
21340,"Sergey Sirotkin",
21341,"Ryan Guzman",
21342,"Ben Cross",
21343,"Guccio Gucci",
21344,"Christopher Hill",
21345,"Felipe Nasr",
21346,"Quentin Crisp",
21347,"Jeff Flake",
21348,"Mary Seacole",
21349,"Yakov Sinai",
21350,"Henry Becque",
21351,"Reince Priebus",
21352,"Oxana Fedorova",
21353,"S. P. Balasubrahmanyam",
21354,"Felipe Baloy",
21355,"Abdelkader Bensalah",
21356,"Ayelet Shaked",
21357,"Janaki Ammal",
21358,"Mayo Doko",
21359,"Fubuki Kuno",
21360,"Virginia Cherrill",
21361,"Candice Patton",
21362,"Ami Sugita",
21363,"Shiho Kohata",
21364,"Gaston Browne",
21365,"Sakshi Malik",IN
21366,"Rie Usui",
21367,"Marko Rog",
21368,"Nadiem Amiri",
21369,"Nordi Mukiele",
21370,"Michael Olunga",
21371,"Salah Abdeslam",
21372,"Matty Cash",
21373,"Madelaine Petsch",
21374,"Dan-Axel Zagadou",
21375,"Joe Willock",
21376,"Miho Manya",
21377,"Reiss Nelson",
21378,"Asako Ideue",
21379,"Aimi Kunitake",
21380,"Mykhailo Podoliak",
21381,"Nesta Carter",
21382,"Addys Mercedes",
21383,"Liezel Huber",
21384,"Maria Anna Victoria of Bavaria",
21385,"Neil Jordan",
21386,"August Horch",
21387,"Johann Wilhelm Ritter",
21388,"Stanisław Wojciechowski",
21389,"Fritz London",
21390,"Gene Amdahl",
21391,"Barnum Brown",
21392,"Joe Zawinul",
21393,"Ivan Ignatyevich Yakubovsky",
21394,"Viktor Klima",
21395,"Cosima Wagner",
21396,"Louis de Montfort",
21397,"Gustav Radbruch",
21398,"Eugen Dühring",
21399,"Moritz Leuenberger",
21400,"Jost Bürgi",
21401,"Andreas Beck",
21402,"Rudolf Schenker",
21403,"Tanaka Giichi",
21404,"Count of St. Germain",
21405,"Zbigniew Cybulski",
21406,"Kagisho Dikgacoi",
21407,"Abel Pacheco",
21408,"Scott Speed",
21409,"Marina Sirtis",
21410,"Miou-Miou",
21411,"Margaret of France",
21412,"Christine Lahti",
21413,"Sarah Bolger",
21414,"Orestis Karnezis",
21415,"Elisabetta Sirani",
21416,"Max Linder",
21417,"Markus Merk",
21418,"Maria of Yugoslavia",
21419,"Saint Rosalia",
21420,"Maria Tallchief",
21421,"Adelaide of Maurienne",
21422,"Oksana Baiul",
21423,"Paul Lambert",
21424,"Jaclyn Smith",
21425,"Will Wright",
21426,"Alice Faye",
21427,"Georg I of Saxony",
21428,"Shaun White",
21429,"Sophia Myles",
21430,"Sue Bird",
21431,"Katherine Paterson",
21432,"Ximena Navarrete",
21433,"Miguel Ángel Nadal",
21434,"Michael Redd",
21435,"Lance Reddick",
21436,"Edmund of Langley, 1st Duke of York",
21437,"Prince Paul of Yugoslavia",
21438,"Ralph Bakshi",
21439,"Ferenc Erkel",
21440,"Dom DeLuise",
21441,"Anatoly Lyadov",
21442,"Go-Yōzei",
21443,"Nick Park",
21444,"Odvar Nordli",
21445,"Ingrid Daubechies",
21446,"Henry Suso",
21447,"Nuruddin Farah",
21448,"Paul McGann",
21449,"Giovanni Battista Viotti",
21450,"Fromental Halévy",
21451,"Stephen Hales",
21452,"Shawn Ashmore",
21453,"Bud Powell",
21454,"Andrés Gimeno",
21455,"Jacques Paul Migne",
21456,"James Deen",
21457,"António de Spínola",
21458,"Tomáš Pekhart",
21459,"Tokugawa Yoshimune",
21460,"Sami Frashëri",
21461,"Jovan Dučić",
21462,"Manuel Vázquez Montalbán",
21463,"Josh Peck",
21464,"John Holmes",
21465,"James May",
21466,"Robert Lansing",
21467,"Rusty Schweickart",
21468,"Marouf al-Bakhit",
21469,"Matisyahu",
21470,"Matthew Modine",
21471,"Walt Whitman Rostow",
21472,"Ari Þorgilsson",
21473,"Sathamangalam Ranga Iyengar Srinivasa Varadhan",
21474,"Boris Savinkov",
21475,"Yohannes IV",
21476,"Willem Schouten",
21477,"Jonas Valančiūnas",
21478,"Mark Eyskens",
21479,"Tommy Ramone",
21480,"Daniel Pearl",
21481,"Marc Webb",
21482,"Peter II of Courtenay",
21483,"Otto Struve",
21484,"George Plantagenet, 1st Duke of Clarence",
21485,"Peter Steele",
21486,"Miguel Bosé",
21487,"Mike Judge",
21488,"Simon Le Bon",
21489,"Steven Naismith",
21490,"Louis Jules Trochu",
21491,"Daniel Bertoni",
21492,"Robert Todd Lincoln",
21493,"Maia Mitchell",
21494,"Patty Jenkins",
21495,"Armand Guillaumin",
21496,"Merian C. Cooper",
21497,"Elsa Martinelli",
21498,"Bakary Koné",
21499,"Bruno Pontecorvo",
21500,"Gregg Allman",
21501,"Stanislav Grof",
21502,"Robert Guillaume",
21503,"Sofi Marinova",
21504,"Ciriaco de' Pizzicolli",
21505,"Muhammad Ali Bogra",
21506,"Angelo Amato",
21507,"Jesús Manuel Corona",
21508,"Dana White",
21509,"Shane Black",
21510,"Eren Albayrak",
21511,"Fabiola Gianotti",
21512,"Mirza Shafi Vazeh",
21513,"Osama Hawsawi",
21514,"Johannes Thingnes Bø",
21515,"Lala Lajpat Rai",IN
21516,"Marina Aleksandrova",
21517,"Sunidhi Chauhan",IN
21518,"Anandi Gopal Joshi",
21519,"Nancy Roman",
21520,"Krista Siegfrids",
21521,"José Sá",
21522,"Kumail Nanjiani",
21523,"Mouni Roy",
21524,"Kaede Nakamura",
21525,"Shiho Ogawa",
21526,"Yodrak Salakjai",
21527,"Alexander Sørloth",
21528,"Jeremy Strong",
21529,"Ezgjan Alioski",
21530,"Tony Revolori",
21531,"Nora Fatehi",
21532,"Letesenbet Gidey",
21533,"Luca Zidane",
21534,"JC Gonzalez",
21535,"Ryōyū Kobayashi",
21536,"Tihomir Orešković",
21537,"Joji",
21538,"Osvaldo Moles",
21539,"Matheus Cunha",
21540,"Moussa Diaby",
21541,"Princess Sara Ali Khan of Bhopal",
21542,"Benjamin Šeško",
21543,"Manfred Gerlach",
21544,"Aly Cissokho",
21545,"Kim Carnes",
21546,"Louis Farrakhan",
21547,"Ernst Heinkel",
21548,"Otto Liman von Sanders",
21549,"Markus Zusak",
21550,"Kati Wilhelm",
21551,"Helen Wills",
21552,"Henri Verneuil",
21553,"Violant of Hungary",
21554,"Hans-Jürgen von Arnim",
21555,"Angelo Di Livio",
21556,"Princess Augusta of Saxe-Gotha",
21557,"Dorothea Erxleben",
21558,"Christina Stürmer",
21559,"Christian Klien",
21560,"Duke Kahanamoku",
21561,"Karl Abraham",
21562,"Johann Philipp Reis",
21563,"Kristen Nygaard",
21564,"Väinö Tanner",
21565,"Jürgen Schult",
21566,"François Adrien Boieldieu",
21567,"Mehmet Shehu",
21568,"Pascal Couchepin",
21569,"Hans Reichenbach",
21570,"Steven Strait",
21571,"Mia Kirshner",
21572,"Maria Teresa Rafaela of Spain",
21573,"Marina Erakovic",
21574,"Margaret Taylor",
21575,"María Zambrano",
21576,"Sammir",
21577,"Nan Goldin",
21578,"Patrick Tambay",
21579,"Giovanni Paolo Panini",
21580,"Ion Creangă",
21581,"Elizabeth Perkins",
21582,"Emma, Lady Hamilton",
21583,"Diana Taurasi",
21584,"Eiji Yoshikawa",
21585,"Hanan Ashrawi",
21586,"Violette Szabo",
21587,"Édouard Lucas",
21588,"Marion Davies",
21589,"Kelly Kelly",
21590,"Kelly Rutherford",
21591,"Shannyn Sossamon",
21592,"Urszula Radwańska",
21593,"Sonia Rykiel",
21594,"Anastasia of Kyiv",
21595,"Marisa Pavan",
21596,"Manuel Fraga Iribarne",
21597,"Erwin Koeman",
21598,"Cristian Riveros",
21599,"Amaury Vassili",
21600,"Anton Ferdinand",
21601,"Anton Reicha",
21602,"Angus T. Jones",
21603,"Nancy Mitford",
21604,"Michel Micombero",
21605,"Samuel Sánchez",
21606,"Emmanuel de Grouchy, Marquis de Grouchy",
21607,"Lauren Jackson",
21608,"Veronica Cartwright",
21609,"Dámaso Alonso",
21610,"Daniel Jensen",
21611,"Gerardo Torrado",
21612,"Clint Mansell",
21613,"Wilson Kipketer",
21614,"Gurban Gurbanov",
21615,"Brandon Roy",
21616,"Jonathan Brandis",
21617,"Eric VI of Denmark",
21618,"Chris Webber",
21619,"Janel Parrish",
21620,"John of Salisbury",
21621,"Sergei Semak",
21622,"Aruna Dindane",
21623,"Alessandro Allori",
21624,"Diego Cavalieri",
21625,"Emanuel Pogatetz",
21626,"Philipp Jakob Spener",
21627,"Pavlik Morozov",
21628,"MC Hammer",
21629,"Margaret of Parma",
21630,"Mark Philippoussis",
21631,"Robert Anton Wilson",
21632,"Lee Young-pyo",
21633,"Pierre Mignard I",
21634,"Peter Gade",
21635,"Jan Guillou",
21636,"Ivan Gundulić",
21637,"Giovanni Battista Venturi",
21638,"Milan Milutinović",
21639,"Robbie McEwen",
21640,"Pierre-Louis Lions",
21641,"Nereo Rocco",
21642,"Zurab Noghaideli",
21643,"Jacopo Bassano",
21644,"Isadore Singer",
21645,"Albert Pike",
21646,"Aleksandras Stulginskis",
21647,"Ascanio Sobrero",
21648,"José Hernández",
21649,"Thomas Chippendale",
21650,"Michael Angarano",
21651,"Theophanes the Greek",
21652,"Michael Hutchence",
21653,"Corey Haim",
21654,"Vasily Radlov",
21655,"Thomas Gravesen",
21656,"Nika Gilauri",
21657,"Jeff Lindsay",
21658,"Eric XII of Sweden",
21659,"Stuart Roosa",
21660,"Almeida Garrett",
21661,"Igor Ivanov",
21662,"Vujadin Boškov",
21663,"Matthias Mayer",
21664,"Raoul Bova",
21665,"Rudolf E. Kálmán",
21666,"Richard Neville",
21667,"Eugenio Beltrami",
21668,"Dan Fogler",
21669,"Francysk Skaryna",
21670,"Dragoslav Šekularac",
21671,"Sergey Sazonov",
21672,"Jerome of Prague",
21673,"Luís Neto",
21674,"S. R. Ranganathan",
21675,"Donny Montell",
21676,"Juan Marsé",
21677,"Kenny Baker",
21678,"Leopold Infeld",
21679,"Paddy Considine",
21680,"Emilio Fernández",
21681,"Elio Vittorini",
21682,"Neal McDonough",
21683,"Marien Ngouabi",
21684,"Mary Lou McDonald",
21685,"Joseph E. Johnston",
21686,"Aleksandr Ptushko",
21687,"Vsevolod Bobrov",
21688,"Hasdai Crescas",
21689,"Aaron Mooy",
21690,"René Houseman",
21691,"Rahul Dravid",IN
21692,"Kapil Dev",IN
21693,"Ren Zhengfei",
21694,"Guillaume Musso",
21695,"Emilio Castelar",
21696,"Matteo Messina Denaro",
21697,"Luigi Carlo Farini",
21698,"Prince Sverre Magnus of Norway",
21699,"Tomáš Kalas",
21700,"Zhou Xuan",
21701,"Ivan Ilyin",
21702,"Prabhu Deva",
21703,"Ray Dolby",
21704,"Princess Josephine of Denmark",
21705,"Sergei Skripal",
21706,"Theerathon Bunmathan",
21707,"Robbie Kay",
21708,"Catherine Cortez Masto",
21709,"Finn Wittrock",
21710,"Irwin Keyes",
21711,"Halime Sultan",
21712,"Vichai Srivaddhanaprabha",
21713,"Marumi Yamazaki",
21714,"Saori Arimachi",
21715,"Joachim Andersen",
21716,"Stephanie Beatriz",
21717,"Vanja Milinković-Savić",
21718,"Munir Mohand Mohamedi",
21719,"Rúnar Alex Rúnarsson",
21720,"Jakob Ingebrigtsen",
21721,"Tyler Adams",
21722,"Leon Bailey",
21723,"Son Chaeyoung",
21724,"Gianluca Mancini",
21725,"Mabel",
21726,"Madoka Haji",
21727,"Gonçalo Ramos",
21728,"Xavi Simons",
21729,"Alan Kurdi",
21730,"Charles Cooley",
21731,"John Gavin",
21732,"Pontiac",
21733,"Ahmed ‘Urabi",
21734,"Haakon II of Norway",
21735,"Bisher Al-Khasawneh",
21736,"Ibrahim Khan Lodi",
21737,"Endrick Felipe",
21738,"Claude Victor-Perrin, Duc de Belluno",
21739,"Nicky Hilton",
21740,"Prince Emanuele Filiberto, 2nd Duke of Aosta",
21741,"Grand Duchess Maria Pavlovna of Russia",
21742,"Vasili Kuznetsov",
21743,"Anton Pannekoek",
21744,"Édouard Adolphe Casimir Joseph Mortier",
21745,"Ivana Vuleta",
21746,"Hilarion (Alfeyev)",
21747,"Hiroki Ito",
21748,"Cosimo II de' Medici",
21749,"Gaston Eyskens",
21750,"Joscelin I, Count of Edessa",
21751,"Mohsen Makhmalbaf",
21752,"Klaus Tschütscher",
21753,"Karl Bühler",
21754,"Lothar de Maizière",
21755,"Melanie Oudin",
21756,"Doris Hart",
21757,"Roddy Piper",
21758,"Rosi Mittermaier",
21759,"Tammy Baldwin",
21760,"Susan J. Helms",
21761,"Ivan Obradović",
21762,"Stefan Heym",
21763,"Włodzimierz Cimoszewicz",
21764,"Ibn Qayyim Al-Jawziy",
21765,"Alexander Bunge",
21766,"Friedrich de la Motte Fouqué",
21767,"Richard Abegg",
21768,"Joseph Maria Olbrich",
21769,"Oona O'Neill",
21770,"Jean-Claude Brialy",
21771,"Vladimir Petković",
21772,"Kirron Kher",IN
21773,"Zero Mostel",
21774,"Nigel Kennedy",
21775,"Peter Maxwell Davies",
21776,"Klaus Fischer",
21777,"Odette Annable",
21778,"Archduchess Gisela of Austria",
21779,"Hedvig Elisabeth Charlotte of Holstein-Gottorp",
21780,"Anna Tatishvili",
21781,"Gyula Cseszneky",
21782,"Sophie Blanchard",
21783,"Teemu Selänne",
21784,"Shelley Hennig",
21785,"Behati Prinsloo",
21786,"Boris Barnet",
21787,"Krisztina Egerszegi",
21788,"Jean-Baptiste Carpeaux",
21789,"Joan of Burgundy",
21790,"Kaija Saariaho",
21791,"Milica Mandić",
21792,"Adelina Patti",
21793,"Alla Nazimova",
21794,"Amy Madigan",
21795,"Ma Rainey",
21796,"Mary Blair",
21797,"John Lyly",
21798,"Tiffany Thornton",
21799,"Emily Procter",
21800,"Princess Victoria of the United Kingdom",
21801,"Pierre Nora",
21802,"Frances Farmer",
21803,"Atahualpa Yupanqui",
21804,"Annemiek van Vleuten",
21805,"Michael Ignatieff",
21806,"Queen Wilhelmina of the Netherlands",
21807,"Elizabeth Strout",
21808,"Éva Székely",
21809,"Corinne Griffith",
21810,"Parvin E'tesami",
21811,"Ville Ritola",
21812,"Ashikaga Takauji",
21813,"Johann II, Prince of Liechtenstein",
21814,"Tvrtko I of Bosnia",
21815,"Trygve Bratteli",
21816,"Abdel Aziz al-Rantissi",
21817,"Stafford Cripps",
21818,"Reginald Pole",
21819,"Patrick Müller",
21820,"Peter Shaffer",
21821,"Robert II",
21822,"Naum Gabo",
21823,"Russ Meyer",
21824,"Bonita Granville",
21825,"Daniel Nestor",
21826,"Fernando Fernán Gómez",
21827,"Tal Ben Haim",
21828,"Taira no Kiyomori",
21829,"Ali Carter",
21830,"Ahmed Shafik",
21831,"Sergi Barjuan",
21832,"Jack Warden",
21833,"Tom Dice",
21834,"Martin Keown",
21835,"Manuel Orantes",
21836,"Henri de Baillet-Latour",
21837,"Hector Guimard",
21838,"Grégory Lemarchal",
21839,"Gilberto da Silva Melo",
21840,"Gustave Charpentier",
21841,"François Clerc",
21842,"Héctor Elizondo",
21843,"Johan Gottlieb Gahn",
21844,"Simone Padoin",
21845,"Sisavang Vatthana",
21846,"Samoa Joe",
21847,"Albert Ferrer",
21848,"Tiago Splitter",
21849,"Tom Arnold",
21850,"Marvin Harris",
21851,"Matthew Rhys",
21852,"Matteo Ferrari",
21853,"Rached Ghannouchi",
21854,"Colin Jackson",
21855,"Christopher Judge",
21856,"Jay Spearing",
21857,"Héctor José Cámpora",
21858,"Paul Schrader",
21859,"Bernardino de Sahagún",
21860,"Luis García Berlanga",
21861,"Francisco Rabal",
21862,"Adel Taarabt",
21863,"Mikhail of Tver",
21864,"Yves Congar",
21865,"Léon Brillouin",
21866,"Konstantinos Tsatsos",
21867,"Jayavarman VII",
21868,"István Tisza",
21869,"Maxwell Anderson",
21870,"Rodolphus Agricola",
21871,"Roberto Sensini",
21872,"Emperor Kameyama",
21873,"Ferenc Bene",
21874,"Qi Baishi",
21875,"Willis Reed",
21876,"DJ Qualls",
21877,"Ahmed Best",
21878,"Lars Vilks",
21879,"Clive Cussler",
21880,"Gedhun Choekyi Nyima",
21881,"George Stubbs",
21882,"Aletta Jacobs",
21883,"Alison Bechdel",
21884,"Mykola Leontovych",
21885,"Lyudmila Zykina",
21886,"Kamehameha III",
21887,"Story Musgrave",
21888,"Colin Bell",
21889,"Sebastiano Serlio",
21890,"Chanel Preston",
21891,"Franz Xaver Gruber",
21892,"Thomas Hart Benton",
21893,"Lala Kara Mustafa Pasha",
21894,"Julian Glover",
21895,"Sterling Morrison",
21896,"Juan Antonio Pizzi",
21897,"Naresuan",
21898,"Tsugumi Ohba",
21899,"Nelson Algren",
21900,"Olivier Assayas",
21901,"Rahmon Nabiyev",
21902,"Artur Ávila",
21903,"Tomáš Hubočan",
21904,"Mr Lordi",
21905,"Izet Hajrović",
21906,"Michael Gregoritsch",
21907,"David Marshall",
21908,"Juan Manuel Iturbe",
21909,"Gennady Golovkin",
21910,"Chris Murphy",
21911,"Fatma Aliye Topuz",
21912,"D. B. Weiss",
21913,"Richard Flanagan",
21914,"Karin Kneissl",
21915,"Mukesh",IN
21916,"Yoshiaki Ōta",
21917,"Christian Günter",
21918,"Emil Hallfreðsson",
21919,"Karim Findi",
21920,"Giancarlo González",
21921,"Walid Regragui",
21922,"Jeff Bergman",
21923,"Vladimir Vladimirovich Kara-Murza",
21924,"Natália Kelly",
21925,"Alassane Pléa",
21926,"Ira Gershwin",
21927,"Patrick Roberts",
21928,"Pablo Fornals",
21929,"Rikako Kobayashi",
21930,"KJ Apa",
21931,"Brian Tyree Henry",
21932,"Ben White",
21933,"Jon Ossoff",
21934,"Wesley Fofana",
21935,"Dixie D'Amelio",
21936,"Marjorie Taylor Greene",
21937,"Nico Williams",
21938,"František Plánička",
21939,"Audrey Tang",
21940,"Wang Qishan",
21941,"Isabella I, Queen of Armenia",
21942,"Godfried Danneels",
21943,"Matěj Vydra",
21944,"Karl Heinrich Ulrichs",
21945,"Karl-Heinz Schnellinger",
21946,"Karin Dor",
21947,"Kerron Clement",
21948,"Emma Bonino",
21949,"Keith Ellison",
21950,"Dileita Mohamed Dileita",
21951,"Felix Hoffmann",
21952,"Louis de Geer the Elder",
21953,"Leszek Miller",
21954,"Kurt Schumacher",
21955,"Robert Siodmak",
